b(CO,H2,H) (km/s)    =   3.00 11.22 15.87
Tex(CO,H2) (K)       =  20.00 89.44
[12C]/[13C]          =  35
[16O]/[18O]          = 557
[18O]/[17O]          =   3.6
n[N(12CO)]           =  47
n[N(H2)]             =  42

CO shielding rates     (for parameters/values rows & columns: check legend file)
 1.000E+00 1.000E+00 1.000E+00 9.999E-01 9.999E-01 9.998E-01 9.997E-01 9.996E-01 9.994E-01 9.990E-01 9.984E-01 9.975E-01 9.960E-01 9.938E-01 9.902E-01 9.846E-01 9.759E-01 9.628E-01 9.432E-01 9.149E-01 8.760E-01 8.254E-01 7.639E-01 6.930E-01 6.136E-01 5.265E-01 4.344E-01 3.423E-01 2.563E-01 1.828E-01 1.255E-01 8.459E-02 5.693E-02 3.864E-02 2.664E-02 1.878E-02 1.353E-02 9.910E-03 7.347E-03 5.487E-03 4.104E-03 3.053E-03 2.237E-03 1.595E-03 1.101E-03 7.372E-04 4.871E-04
 8.592E-01 8.592E-01 8.592E-01 8.591E-01 8.591E-01 8.590E-01 8.589E-01 8.588E-01 8.586E-01 8.582E-01 8.577E-01 8.568E-01 8.554E-01 8.532E-01 8.498E-01 8.444E-01 8.361E-01 8.235E-01 8.048E-01 7.779E-01 7.412E-01 6.940E-01 6.375E-01 5.741E-01 5.052E-01 4.320E-01 3.570E-01 2.833E-01 2.146E-01 1.550E-01 1.079E-01 7.362E-02 5.016E-02 3.444E-02 2.399E-02 1.705E-02 1.234E-02 9.063E-03 6.720E-03 5.015E-03 3.754E-03 2.805E-03 2.071E-03 1.492E-03 1.041E-03 7.051E-04 4.698E-04
 8.539E-01 8.539E-01 8.539E-01 8.539E-01 8.538E-01 8.538E-01 8.537E-01 8.535E-01 8.533E-01 8.530E-01 8.524E-01 8.515E-01 8.501E-01 8.479E-01 8.445E-01 8.391E-01 8.308E-01 8.183E-01 7.996E-01 7.727E-01 7.360E-01 6.888E-01 6.325E-01 5.692E-01 5.005E-01 4.276E-01 3.530E-01 2.799E-01 2.119E-01 1.531E-01 1.066E-01 7.287E-02 4.973E-02 3.420E-02 2.386E-02 1.696E-02 1.228E-02 9.015E-03 6.681E-03 4.983E-03 3.728E-03 2.785E-03 2.057E-03 1.482E-03 1.035E-03 7.013E-04 4.675E-04
 8.484E-01 8.483E-01 8.483E-01 8.483E-01 8.483E-01 8.482E-01 8.481E-01 8.480E-01 8.478E-01 8.474E-01 8.468E-01 8.460E-01 8.446E-01 8.424E-01 8.389E-01 8.336E-01 8.253E-01 8.127E-01 7.941E-01 7.672E-01 7.305E-01 6.835E-01 6.272E-01 5.640E-01 4.956E-01 4.230E-01 3.489E-01 2.763E-01 2.091E-01 1.510E-01 1.052E-01 7.205E-02 4.927E-02 3.394E-02 2.371E-02 1.687E-02 1.221E-02 8.961E-03 6.637E-03 4.947E-03 3.700E-03 2.764E-03 2.041E-03 1.472E-03 1.028E-03 6.972E-04 4.650E-04
 8.427E-01 8.427E-01 8.427E-01 8.426E-01 8.426E-01 8.425E-01 8.425E-01 8.423E-01 8.421E-01 8.417E-01 8.412E-01 8.403E-01 8.389E-01 8.367E-01 8.333E-01 8.279E-01 8.197E-01 8.071E-01 7.884E-01 7.617E-01 7.250E-01 6.780E-01 6.218E-01 5.588E-01 4.906E-01 4.184E-01 3.447E-01 2.727E-01 2.062E-01 1.489E-01 1.038E-01 7.120E-02 4.877E-02 3.366E-02 2.355E-02 1.677E-02 1.214E-02 8.902E-03 6.589E-03 4.909E-03 3.671E-03 2.742E-03 2.026E-03 1.461E-03 1.021E-03 6.931E-04 4.626E-04
 8.371E-01 8.370E-01 8.370E-01 8.370E-01 8.370E-01 8.369E-01 8.368E-01 8.367E-01 8.365E-01 8.361E-01 8.355E-01 8.347E-01 8.333E-01 8.311E-01 8.277E-01 8.223E-01 8.141E-01 8.015E-01 7.829E-01 7.561E-01 7.195E-01 6.725E-01 6.165E-01 5.536E-01 4.856E-01 4.138E-01 3.405E-01 2.692E-01 2.034E-01 1.469E-01 1.025E-01 7.035E-02 4.826E-02 3.337E-02 2.338E-02 1.665E-02 1.206E-02 8.839E-03 6.539E-03 4.870E-03 3.641E-03 2.721E-03 2.011E-03 1.451E-03 1.015E-03 6.893E-04 4.603E-04
 8.315E-01 8.314E-01 8.314E-01 8.314E-01 8.314E-01 8.313E-01 8.312E-01 8.311E-01 8.309E-01 8.305E-01 8.300E-01 8.291E-01 8.277E-01 8.255E-01 8.221E-01 8.167E-01 8.085E-01 7.959E-01 7.773E-01 7.506E-01 7.140E-01 6.671E-01 6.112E-01 5.485E-01 4.808E-01 4.092E-01 3.365E-01 2.657E-01 2.006E-01 1.449E-01 1.011E-01 6.952E-02 4.776E-02 3.307E-02 2.320E-02 1.654E-02 1.197E-02 8.774E-03 6.488E-03 4.831E-03 3.613E-03 2.701E-03 1.997E-03 1.442E-03 1.009E-03 6.856E-04 4.581E-04
 8.178E-01 8.178E-01 8.178E-01 8.178E-01 8.177E-01 8.177E-01 8.176E-01 8.175E-01 8.172E-01 8.169E-01 8.163E-01 8.155E-01 8.141E-01 8.119E-01 8.085E-01 8.031E-01 7.949E-01 7.824E-01 7.638E-01 7.371E-01 7.006E-01 6.539E-01 5.981E-01 5.358E-01 4.685E-01 3.976E-01 3.258E-01 2.563E-01 1.927E-01 1.386E-01 9.642E-02 6.605E-02 4.521E-02 3.118E-02 2.180E-02 1.551E-02 1.121E-02 8.210E-03 6.061E-03 4.504E-03 3.365E-03 2.517E-03 1.863E-03 1.347E-03 9.428E-04 6.415E-04 4.301E-04
 8.104E-01 8.103E-01 8.103E-01 8.103E-01 8.103E-01 8.102E-01 8.101E-01 8.100E-01 8.098E-01 8.094E-01 8.089E-01 8.080E-01 8.066E-01 8.044E-01 8.010E-01 7.957E-01 7.874E-01 7.749E-01 7.564E-01 7.298E-01 6.933E-01 6.467E-01 5.911E-01 5.290E-01 4.621E-01 3.918E-01 3.206E-01 2.519E-01 1.893E-01 1.362E-01 9.481E-02 6.505E-02 4.460E-02 3.080E-02 2.156E-02 1.535E-02 1.110E-02 8.122E-03 5.994E-03 4.454E-03 3.329E-03 2.492E-03 1.846E-03 1.335E-03 9.353E-04 6.369E-04 4.272E-04
 8.033E-01 8.033E-01 8.033E-01 8.033E-01 8.033E-01 8.032E-01 8.031E-01 8.030E-01 8.027E-01 8.024E-01 8.018E-01 8.010E-01 7.996E-01 7.974E-01 7.940E-01 7.887E-01 7.805E-01 7.680E-01 7.495E-01 7.229E-01 6.866E-01 6.401E-01 5.847E-01 5.229E-01 4.563E-01 3.865E-01 3.160E-01 2.481E-01 1.864E-01 1.341E-01 9.344E-02 6.420E-02 4.407E-02 3.045E-02 2.132E-02 1.518E-02 1.098E-02 8.035E-03 5.929E-03 4.406E-03 3.295E-03 2.469E-03 1.831E-03 1.325E-03 9.284E-04 6.325E-04 4.245E-04
 7.963E-01 7.962E-01 7.962E-01 7.962E-01 7.962E-01 7.961E-01 7.960E-01 7.959E-01 7.957E-01 7.953E-01 7.948E-01 7.939E-01 7.925E-01 7.903E-01 7.869E-01 7.816E-01 7.734E-01 7.610E-01 7.425E-01 7.160E-01 6.798E-01 6.334E-01 5.783E-01 5.168E-01 4.507E-01 3.815E-01 3.117E-01 2.446E-01 1.836E-01 1.321E-01 9.215E-02 6.338E-02 4.353E-02 3.009E-02 2.107E-02 1.500E-02 1.085E-02 7.939E-03 5.859E-03 4.356E-03 3.261E-03 2.446E-03 1.815E-03 1.314E-03 9.214E-04 6.280E-04 4.216E-04
 7.888E-01 7.888E-01 7.888E-01 7.888E-01 7.887E-01 7.887E-01 7.886E-01 7.884E-01 7.882E-01 7.879E-01 7.873E-01 7.864E-01 7.851E-01 7.829E-01 7.795E-01 7.742E-01 7.660E-01 7.536E-01 7.352E-01 7.088E-01 6.727E-01 6.265E-01 5.716E-01 5.105E-01 4.450E-01 3.764E-01 3.074E-01 2.411E-01 1.810E-01 1.302E-01 9.086E-02 6.253E-02 4.296E-02 2.968E-02 2.077E-02 1.479E-02 1.070E-02 7.832E-03 5.783E-03 4.303E-03 3.225E-03 2.422E-03 1.800E-03 1.304E-03 9.143E-04 6.233E-04 4.186E-04
 7.808E-01 7.808E-01 7.808E-01 7.808E-01 7.807E-01 7.807E-01 7.806E-01 7.805E-01 7.802E-01 7.799E-01 7.793E-01 7.785E-01 7.771E-01 7.749E-01 7.716E-01 7.663E-01 7.581E-01 7.458E-01 7.274E-01 7.011E-01 6.651E-01 6.192E-01 5.646E-01 5.040E-01 4.391E-01 3.712E-01 3.030E-01 2.376E-01 1.783E-01 1.283E-01 8.954E-02 6.164E-02 4.234E-02 2.924E-02 2.045E-02 1.456E-02 1.053E-02 7.716E-03 5.702E-03 4.247E-03 3.188E-03 2.398E-03 1.784E-03 1.293E-03 9.070E-04 6.185E-04 4.155E-04
 7.725E-01 7.725E-01 7.724E-01 7.724E-01 7.724E-01 7.723E-01 7.722E-01 7.721E-01 7.719E-01 7.715E-01 7.710E-01 7.701E-01 7.688E-01 7.666E-01 7.632E-01 7.580E-01 7.499E-01 7.375E-01 7.192E-01 6.930E-01 6.572E-01 6.115E-01 5.573E-01 4.972E-01 4.329E-01 3.659E-01 2.986E-01 2.340E-01 1.756E-01 1.263E-01 8.816E-02 6.070E-02 4.168E-02 2.876E-02 2.011E-02 1.431E-02 1.036E-02 7.594E-03 5.618E-03 4.191E-03 3.151E-03 2.374E-03 1.768E-03 1.282E-03 8.998E-04 6.138E-04 4.123E-04
 7.642E-01 7.642E-01 7.642E-01 7.641E-01 7.641E-01 7.640E-01 7.640E-01 7.638E-01 7.636E-01 7.632E-01 7.627E-01 7.618E-01 7.605E-01 7.583E-01 7.550E-01 7.497E-01 7.416E-01 7.293E-01 7.111E-01 6.850E-01 6.494E-01 6.039E-01 5.501E-01 4.904E-01 4.268E-01 3.606E-01 2.941E-01 2.304E-01 1.728E-01 1.243E-01 8.673E-02 5.972E-02 4.100E-02 2.828E-02 1.975E-02 1.406E-02 1.018E-02 7.471E-03 5.535E-03 4.135E-03 3.114E-03 2.350E-03 1.752E-03 1.271E-03 8.926E-04 6.090E-04 4.092E-04
 7.565E-01 7.565E-01 7.565E-01 7.564E-01 7.564E-01 7.563E-01 7.563E-01 7.561E-01 7.559E-01 7.556E-01 7.550E-01 7.542E-01 7.528E-01 7.507E-01 7.473E-01 7.421E-01 7.340E-01 7.218E-01 7.036E-01 6.776E-01 6.421E-01 5.968E-01 5.433E-01 4.841E-01 4.210E-01 3.554E-01 2.897E-01 2.268E-01 1.700E-01 1.222E-01 8.524E-02 5.870E-02 4.030E-02 2.778E-02 1.939E-02 1.380E-02 1.000E-02 7.349E-03 5.452E-03 4.080E-03 3.078E-03 2.326E-03 1.735E-03 1.260E-03 8.853E-04 6.043E-04 4.062E-04
 7.496E-01 7.495E-01 7.495E-01 7.495E-01 7.495E-01 7.494E-01 7.493E-01 7.492E-01 7.490E-01 7.486E-01 7.481E-01 7.472E-01 7.459E-01 7.437E-01 7.404E-01 7.352E-01 7.271E-01 7.149E-01 6.968E-01 6.708E-01 6.354E-01 5.903E-01 5.370E-01 4.781E-01 4.154E-01 3.503E-01 2.853E-01 2.231E-01 1.670E-01 1.199E-01 8.364E-02 5.760E-02 3.954E-02 2.724E-02 1.901E-02 1.353E-02 9.817E-03 7.224E-03 5.369E-03 4.024E-03 3.041E-03 2.301E-03 1.718E-03 1.248E-03 8.777E-04 5.994E-04 4.030E-04
 7.430E-01 7.430E-01 7.429E-01 7.429E-01 7.429E-01 7.428E-01 7.427E-01 7.426E-01 7.424E-01 7.420E-01 7.415E-01 7.406E-01 7.393E-01 7.372E-01 7.338E-01 7.286E-01 7.206E-01 7.084E-01 6.903E-01 6.644E-01 6.291E-01 5.841E-01 5.309E-01 4.722E-01 4.098E-01 3.452E-01 2.806E-01 2.191E-01 1.637E-01 1.174E-01 8.185E-02 5.637E-02 3.870E-02 2.665E-02 1.860E-02 1.324E-02 9.617E-03 7.090E-03 5.279E-03 3.964E-03 3.000E-03 2.273E-03 1.699E-03 1.235E-03 8.691E-04 5.939E-04 3.995E-04
